N_unmapped	5210556	5210556	5210556
N_multimapping	469672	469672	469672
N_noFeature	608356	8095349	8799570
N_ambiguous	239132	20348	18996
LOC4326813	374	181	193
LOC4326455	322	168	154
LOC112936026	606	332	274
LOC4326456	287	137	150
LOC4326457	2237	1217	1020
LOC4326458	242	123	119
LOC4326459	693	435	444
LOC112939716	0	96	90
LOC107279812	0	0	0
LOC107277360	13	2	11
LOC4326460	95	93	88
LOC4326461	143	95	134
LOC4326462	555	331	224
LOC4326463	79	39	40
LOC4326464	90	47	43
LOC107278092	4	3	1
LOC4326465	20	5	15
LOC107281753	0	0	0
LOC4326466	47	19	28
LOC4326467	1	1	0
LOC4326468	446	226	220
LOC4326439	88	41	47
LOC4326440	2035	1031	1004
LOC4326441	279	145	134
LOC112936174	230	453	514
LOC4326442	1647	1279	1105
LOC9266052	121	171	122
LOC107279520	2	72	102
LOC4326444	47	20	27
TRNAL-AAG	0	0	0
TRNAS-AGA	0	0	0
LOC4326449	1460	791	672
LOC4326450	83	45	41
LOC4326451	463	249	214
LOC4326452	28	20	45
LOC4326291	214	168	115
LOC4326292	460	250	242
LOC4326293	59	36	23
LOC4326294	1738	877	862
LOC4326295	0	0	0
LOC4326296	244	122	122
LOC4326297	637	339	299
LOC4326298	2344	1262	1083
LOC112937634	1	1	0
LOC4326300	801	414	387
LOC4326301	0	12	23
LOC107280189	0	23	12
LOC9272545	24	11	13
LOC4326303	2518	1270	1249
LOC4326147	980	453	527
LOC4326148	20	15	5
LOC4326149	45	26	19
LOC9270828	238	126	112
LOC4326150	55	26	29
LOC4326151	406	226	180
LOC4326152	1506	764	742
LOC4326153	1105	579	526
LOC9268894	504	247	257
LOC9271125	447	226	221
LOC107280387	3	1	2
LOC107280385	1	0	1
LOC107281500	7	2	5
LOC4326157	99	51	48
TRNAE-CUC	0	0	0
LOC4326159	835	423	412
LOC4326160	355	190	165
LOC107281800	81	33	48
LOC4326161	683	373	310
LOC4326162	0	0	0
LOC9267649	0	0	0
LOC4326163	416	175	241
LOC4326164	2	0	2
LOC9268327	184	96	88
LOC9272141	182	90	92
LOC4326132	26	11	15
LOC4326133	1966	1060	906
LOC9266108	265	140	125
LOC112936901	4	7	5
LOC9270401	134	74	69
LOC4326135	380	197	184
LOC4326136	535	299	236
LOC4326137	303	162	141
LOC4326138	0	0	0
LOC4326139	14	7	7
LOC107275897	1	4	2
LOC4326140	65	35	35
LOC4326141	1287	695	592
LOC9269164	59	56	49
LOC107279864	0	25	21
LOC4326144	36	16	20
LOC4326145	0	0	0
LOC4326146	375	214	161
LOC4326114	525	306	219
LOC9271945	2388	1236	1152
LOC4326116	80	41	39
LOC4326117	92	50	42
LOC4326118	589	283	306
LOC4326119	7	5	2
LOC9266830	2003	1046	957
LOC107281806	0	0	0
LOC107278096	46	30	16
LOC4326122	5	1	4
LOC4326123	0	0	0
LOC107278804	14	5	9
LOC112937438	0	61	72
LOC4326124	259	210	183
LOC4326125	361	215	147
LOC9271284	7	6	1
LOC4326127	69	32	37
LOC9269575	200	103	97
LOC107276333	206	112	97
LOC4326102	65	48	33
LOC107278390	5	4	12
LOC4326104	177	80	97
LOC112937494	4	3	1
LOC4326106	36	16	20
LOC107282088	60	32	28
LOC4326109	15	9	6
