N_unmapped	7070364	7070364	7070364
N_multimapping	800691	800691	800691
N_noFeature	526655	6829704	7821620
N_ambiguous	210028	18595	16581
LOC4326813	343	192	151
LOC4326455	417	203	214
LOC112936026	606	321	285
LOC4326456	243	122	121
LOC4326457	3309	1848	1461
LOC4326458	211	114	97
LOC4326459	417	261	232
LOC112939716	0	36	40
LOC107279812	0	0	0
LOC107277360	20	12	8
LOC4326460	46	60	68
LOC4326461	111	97	96
LOC4326462	501	251	250
LOC4326463	60	37	23
LOC4326464	111	75	36
LOC107278092	4	1	3
LOC4326465	61	25	36
LOC107281753	0	0	0
LOC4326466	18	5	13
LOC4326467	0	0	0
LOC4326468	397	222	175
LOC4326439	66	31	35
LOC4326440	2412	1344	1068
LOC4326441	260	123	137
LOC112936174	188	198	214
LOC4326442	254	272	206
LOC9266052	138	242	181
LOC107279520	2	121	166
LOC4326444	38	21	17
TRNAL-AAG	0	0	0
TRNAS-AGA	0	0	0
LOC4326449	1295	689	610
LOC4326450	125	75	54
LOC4326451	540	305	235
LOC4326452	38	44	53
LOC4326291	236	181	134
LOC4326292	378	222	176
LOC4326293	2	1	1
LOC4326294	2281	1250	1031
LOC4326295	3	3	0
LOC4326296	211	116	95
LOC4326297	794	400	396
LOC4326298	1754	895	861
LOC112937634	10	9	1
LOC4326300	684	381	303
LOC4326301	8	42	11
LOC107280189	0	10	35
LOC9272545	17	7	10
LOC4326303	1643	906	737
LOC4326147	1027	582	445
LOC4326148	44	15	29
LOC4326149	161	71	90
LOC9270828	320	153	167
LOC4326150	77	40	37
LOC4326151	477	236	241
LOC4326152	1925	1070	855
LOC4326153	673	406	267
LOC9268894	305	163	142
LOC9271125	504	250	254
LOC107280387	2	0	2
LOC107280385	1	0	1
LOC107281500	8	4	4
LOC4326157	90	60	30
TRNAE-CUC	0	0	0
LOC4326159	614	330	284
LOC4326160	313	150	163
LOC107281800	64	44	20
LOC4326161	784	384	400
LOC4326162	0	0	0
LOC9267649	0	0	0
LOC4326163	151	83	68
LOC4326164	0	0	0
LOC9268327	230	120	110
LOC9272141	171	100	71
LOC4326132	16	9	7
LOC4326133	1340	731	609
LOC9266108	206	109	97
LOC112936901	6	7	8
LOC9270401	103	74	55
LOC4326135	468	225	260
LOC4326136	404	237	167
LOC4326137	267	146	121
LOC4326138	1	0	1
LOC4326139	34	17	17
LOC107275897	4	5	2
LOC4326140	44	20	27
LOC4326141	1587	899	688
LOC9269164	75	82	53
LOC107279864	0	19	41
LOC4326144	47	31	16
LOC4326145	0	0	0
LOC4326146	67	42	25
LOC4326114	361	193	168
LOC9271945	2150	1166	984
LOC4326116	98	55	43
LOC4326117	181	100	81
LOC4326118	667	344	323
LOC4326119	7	6	1
LOC9266830	1043	581	462
LOC107281806	0	0	0
LOC107278096	100	53	47
LOC4326122	14	4	10
LOC4326123	0	0	0
LOC107278804	2	1	1
LOC112937438	0	13	28
LOC4326124	120	103	58
LOC4326125	113	61	52
LOC9271284	9	3	6
LOC4326127	82	35	48
LOC9269575	145	67	78
LOC107276333	98	67	35
LOC4326102	18	13	9
LOC107278390	4	2	3
LOC4326104	93	52	41
LOC112937494	6	0	6
LOC4326106	17	10	7
LOC107282088	74	44	30
LOC4326109	4	2	2
LOC4326110	0	1	2
LOC4326111	3	2	4
LOC112937592	0	0	0
LOC9271150	10	6	5
LOC4326113	12	11	2
LOC107277277	0	0	0
LOC4326086	3	3	0
LOC107279476	3	0	3
LOC4326087	14	9	5
LOC9270126	3	3	0
LOC4326088	67	31	36
LOC4326089	33	21	12
LOC4326090	19	10	9
LOC112938691	0	0	0
LOC4326092	4	4	0
LOC9272259	0	0	0
LOC107281768	16	8	8
LOC4326093	40	17	23
LOC107281770	0	0	0
LOC4326095	970	499	471
LOC107277517	89	51	45
LOC4326096	46	39	20
LOC107281771	6	7	5
LOC4326097	32	16	16
LOC4326098	9	2	7
LOC4326099	2	0	2
LOC4326068	19	4	15
LOC4326069	0	0	0
LOC4326070	1	3	7
LOC4326071	5	10	4
LOC9271324	41	19	22
LOC4326073	66	35	31
LOC4326074	3326	1812	1514
LOC4326075	749	381	368
