N_unmapped	15454384	15454384	15454384
N_multimapping	1217725	1217725	1217725
N_noFeature	938226	5478777	5433957
N_ambiguous	105539	14395	14826
LOC4326813	0	0	0
LOC4326455	31	19	12
LOC112936026	10	10	0
LOC4326456	0	0	0
LOC4326457	1501	679	822
LOC4326458	15	0	15
LOC4326459	0	0	0
LOC112939716	0	0	0
LOC107279812	0	0	0
LOC107277360	0	0	0
LOC4326460	0	0	0
LOC4326461	4	0	4
LOC4326462	13	11	2
LOC4326463	0	0	0
LOC4326464	0	0	0
LOC107278092	0	0	0
LOC4326465	105	33	72
LOC107281753	0	0	0
LOC4326466	19	19	0
LOC4326467	0	0	0
LOC4326468	133	67	66
LOC4326439	0	0	0
LOC4326440	315	149	166
LOC4326441	0	0	0
LOC112936174	93	73	52
LOC4326442	88	58	62
LOC9266052	20	12	24
LOC107279520	0	16	0
LOC4326444	91	40	51
TRNAL-AAG	0	0	0
TRNAS-AGA	12	0	12
LOC4326449	163	105	58
LOC4326450	0	0	0
LOC4326451	0	0	0
LOC4326452	0	0	0
LOC4326291	0	0	0
LOC4326292	18	9	9
LOC4326293	0	0	0
LOC4326294	616	304	312
LOC4326295	0	0	0
LOC4326296	20	20	0
LOC4326297	8	0	8
LOC4326298	422	199	223
LOC112937634	0	0	0
LOC4326300	0	0	0
LOC4326301	0	0	0
LOC107280189	0	0	0
LOC9272545	0	0	0
LOC4326303	330	145	185
LOC4326147	570	304	266
LOC4326148	35	14	21
LOC4326149	235	97	138
LOC9270828	82	32	50
LOC4326150	68	50	18
LOC4326151	7	7	0
LOC4326152	791	340	451
LOC4326153	0	0	0
LOC9268894	39	9	30
LOC9271125	27	13	14
LOC107280387	0	0	0
LOC107280385	0	0	0
LOC107281500	83	40	43
LOC4326157	0	0	0
TRNAE-CUC	0	0	0
LOC4326159	43	36	7
LOC4326160	18	8	10
LOC107281800	47	26	21
LOC4326161	29	18	11
LOC4326162	0	0	0
LOC9267649	0	0	0
LOC4326163	137	62	75
LOC4326164	0	0	0
LOC9268327	25	8	17
LOC9272141	0	0	0
LOC4326132	0	0	0
LOC4326133	61	36	25
LOC9266108	62	29	33
LOC112936901	0	0	0
LOC9270401	0	0	0
LOC4326135	40	29	11
LOC4326136	28	22	6
LOC4326137	32	13	19
LOC4326138	0	0	0
LOC4326139	0	0	0
LOC107275897	0	0	0
LOC4326140	134	71	63
